jname,x,y,hex_color
"Operative Techniques in Orthopaedics",0.7269667761869448,0.11198678151778027,#8B6508
"Evaluation",0.3119336795186377,0.2406660657778001,#8B6508
"Current Hepatitis Reports",0.9114244786277804,0.2337479650884557,#FF0000
"Chinese Annals of Mathematics, Series B",0.1423242764656674,0.7944541988691799,#663788
"E-journal of Surface Science and Nanotechnology",0.4262790902392988,0.6609036492454515,#663788
"Ghana Medical Journal",0.6664031560784431,0.369121179739104,#8B6508
"Cardiovascular Pathology",0.8149791348845614,0.3119266447703901,#FF0000
"Carbonates and Evaporites",0.4135211298015641,0.9404857401673676,#FF6600
"Cough",0.9948280220808444,0.4510245366054284,#FF0000
"Journal of Surgical Oncology",0.8344111487722119,0.4532618054443463,#FF0000
"Journal of Radiation Research",0.5711449305141716,0.5404864031021626,#8B6508
"Strategies in Trauma and Limb Reconstruction",0.7318497263132601,0.12172855486186515,#8B6508
"Comparative Biochemistry and Physiology A-molecular & Integrative Physiology",0.5676233872862307,0.9897913480602896,#20c157
"International Journal of Agricultural Sustainability",0.4439585418742493,0.5120078629843668,#2dffff
"Bulletin De Correspondance Hellenique",0.08117258519623513,0.1941461832566168,#EE9A00
"Emerging Markets Finance and Trade",0.10000311397546877,0.4402128149661161,#ffff0c
"Set-valued and Variational Analysis",0.15926556022802174,0.7528581328154387,#663788
"Tydskrif Vir Letterkunde",0.1559464907322277,0.21639639254240853,#ffff0c
"Journal of The Royal Statistical Society Series B-statistical Methodology",0.4501478403010909,0.44113559210161546,#ffff0c
"Geographical Review of Japan Series B",0.3699482905821434,0.5309897431237705,#ffff0c
"European Journal of Cancer Care",0.590594832177649,0.20249491532330413,#ffff0c
"American Imago",0.4506423684267254,0.16892008745884055,#8B6508
"Boletim Do Centro De Pesquisa De Processamento De Alimentos",0.6659260977855644,0.6982810280204413,#0001fa
"Transactions of Famena",0.3091745600757391,0.7281545053111701,#2dffff
"ACS Chemical Biology",0.6894811033857379,0.6069335795016148,#8B0000
"Feuillets De Radiologie",0.7728082610285368,0.21487438102386947,#CDC673
"Journal of Superhard Materials",0.3968114739866565,0.7049780951660496,#663788
"Seminars in Immunopathology",0.8706060215999031,0.5621581324369255,#8B0000
"Journal of Pest Science",0.6556083708895579,0.936215743203372,#20c157
"Chemical & Pharmaceutical Bulletin",0.6352196821943021,0.600277081147302,#0001fa
"International Social Work",0.3671258824018896,0.17797801665130802,#ffff0c
"South African Journal of Economics",0.14188507619587953,0.37538884999357,#ffff0c
"Rilce-revista De Filologia Hispanica",0.13027724445415526,0.18196125004499644,#ffff0c
"Archives of Womens Mental Health",0.6720593156096328,0.2949224928151449,#ffff0c
"Journal of Inequalities and Applications",0.14663633880732685,0.7635778784907412,#663788
"Genomic Medicine",0.7679088867132595,0.4653614293577414,#6B8E23
"Economics of Governance",0.16574085146215084,0.42449366610705097,#ffff0c
"Journal of Contemporary Religion",0.2375917600989169,0.24818690360102605,#ffff0c
"Journal of Foraminiferal Research",0.4524114625924123,0.9548097766712306,#FF6600
"Chinese Journal of Oceanology and Limnology",0.5158771296295902,0.9464274026770658,#20c157
"Earth Sciences History",0.4147165489494142,0.9573980758959816,#EE9A00
"Journal of Postgraduate Medicine",0.6790136397504888,0.3567623109666615,#8B0000
"Nurse Education in Practice",0.5906287645434699,0.26636643062546506,#8B6508
"Journal of Epilepsy and Clinical Neurophysiology",0.6326744343871744,0.18535012846385385,#CDC673
"Journal of Democracy",0.1873934366305766,0.35273672658740657,#ffff0c
"Medical Informatics and The Internet in Medicine",0.557282480715775,0.3211503341749667,#8B6508
"Applied Catalysis A-general",0.494974326989088,0.6939469312494861,#0001fa
"Journal of Competition Law and Economics",0.1911471921549865,0.4579495999771871,#ffff0c
"American Journal of Emergency Medicine",0.6392433659750429,0.2396542183094338,#8B6508
"Journal of Economic Policy Reform",0.14009186656974482,0.4140338833893569,#ffff0c
"Veterinary Anaesthesia and Analgesia",0.8681032731001849,0.7944134485602893,#8B0000
"Transformation Groups",0.10010795742871724,0.787324827422643,#663788
"Etudes Anglaises",0.13795295011106706,0.20822376011570168,#EE9A00
"Psychiatric Genetics",0.5193376544959724,0.244403050432952,#FF0000
"Shock",0.8514027558089295,0.5728486145427552,#FF0000
"Advanced Emergency Nursing Journal",0.6316287410936562,0.2474613283359617,#8B6508
"Taiwanese Journal of Obstetrics & Gynecology",0.7124668198866168,0.2985853029170962,#FF0000
"Kinematics and Physics of Celestial Bodies",0.28122456737980484,0.8789527776235458,#663788
"Journal of Investigative Dermatology",0.9580416667121802,0.5402375092591998,#FF0000
"Engineering Fracture Mechanics",0.3618033976591569,0.7673785645945319,#2dffff
"New Zealand Journal of Geology and Geophysics",0.4686552845480853,0.961050677339189,#FF6600
"Journal of Automated Reasoning",0.08217196694515742,0.5836292499626675,#fb01ff
"Familial Cancer",0.7929835512103192,0.4653388513715884,#FF0000
"Cancer Informatics",0.7817769966216276,0.4790019317886408,#FF0000
"Essays in Biochemistry",0.7304480305679641,0.5644351588507195,#FF0000
"Zeitschrift für Evidenz, Fortbildung und Qualität im Gesundheitswesen",0.5927795710236555,0.3137868047769336,#8B6508
"PLOS Biology",0.7638565397721988,0.6088813935454465,#FF0000
"Current Psychosis & Therapeutics Reports",0.5135212745219263,0.2160505127056256,#CDC673
"Journal of Asian Earth Sciences",0.4125710924925535,0.9133482095970696,#FF6600
"Sensors and Materials",0.3588974235543788,0.6711015490230153,#2dffff
"Molluscan Research",0.5752263479837557,0.9627807472064812,#20c157
"International Journal of Approximate Reasoning",0.18988964802365346,0.5642757500097809,#fb01ff
"Food Analytical Methods",0.6436879615591459,0.6709214834042264,#0001fa
"Giscience & Remote Sensing",0.3824297122731862,0.5861772926015422,#FF6600
"Debatte",0.19857050562264134,0.3140149484969706,#ffff0c
"The Imaging Science Journal",0.19460034209506646,0.6272776082589989,#2dffff
"Mechanics Based Design of Structures and Machines",0.2898118451589802,0.7485263643788832,#2dffff
"Studia Rosenthaliana",0.743183875093127,0.6482762570219871,#EE9A00
"Biofabrication",0.5255062112955043,0.5588841601568678,#8B6508
"Botanical Review",0.6654355810590189,0.8439171197943113,#20c157
"Feline Practice",0.8412037806362537,0.7981617978168584,#8B0000
"Tropical Agriculture",0.6556138053849542,0.7656082625523605,#20c157
"Plant Production Science",0.6704921536723653,0.7908512389251057,#20c157
"Synthesis Lectures on Antennas",0.2282205100029878,0.6562777581530437,#fb01ff
"Current Enzyme Inhibition",0.635386313775892,0.6255692773103047,#FF0000
"Archives of Environmental Health",0.5677900754876272,0.500746209309974,#8B6508
"Lubrication Engineering",0.3616868222034912,0.7167266103189465,#2dffff
"Coastal Management",0.4471737345739912,0.5486190511076751,#2dffff
"Acta Metallurgica Sinica (english Letters)",0.39586595835504657,0.727711508897806,#2dffff
"Applied Cognitive Psychology",0.4058809024745044,0.3180760278746272,#CDC673
"Advances in Microbial Physiology",0.7602589404934582,0.6951602533567522,#8B0000
"Cutis",0.9685922215520952,0.5208903313084535,#FF0000
"Chinese Journal of Appplied Environmental Biology",0.7439663478852062,0.7249532433032887,#20c157
"Journal of Behavioral Decision Making",0.3845915182908396,0.3189466041349208,#ffff0c
"BMC Ear, Nose and Throat Disorders",0.4953194883971558,0.014182796865309188,#CDC673
"Outlook on Agriculture",0.6387039357886231,0.7596307591827922,#20c157
"Reviews in Gynaecological Practice",0.7092595784091639,0.3080863052693785,#FF0000
"Cirp Annals-manufacturing Technology",0.2567859066058889,0.5596166372253346,#2dffff
"Family Medicine",0.6197546077258413,0.3032807537705621,#8B6508
"BMC Pregnancy and Childbirth",0.6762198143856845,0.28922042466854764,#FF0000
"Annual Review of Fluid Mechanics",0.2682007243015214,0.7835489057413796,#2dffff
"Asia-Pacific Journal of Operational Research",0.23274185919968465,0.5673990495220725,#ffff0c
"The Journal of Portfolio Management",0.0773207054426247,0.4624478262717868,#ffff0c
"International Journal of Industrial Ergonomics",0.3650863349978239,0.36511733218451337,#fb01ff
"Science & Technology Libraries",0.0,0.4986291266223918,#fb01ff
"Acta Politica",0.2133453927378262,0.3555211638653444,#ffff0c
"Nature Clinical Practice Urology",0.9454842868735704,0.31444866182560505,#FF0000
"Biological Psychiatry",0.5133147072232719,0.2400418459694987,#CDC673
"Expert Review of Molecular Diagnostics",0.7761050264997242,0.4873083179589398,#8B0000
"Journal of Applied Social Science",0.3646487625216516,0.18883245942572385,#ffff0c
"Journal of The Mathematical Society of Japan",0.11510646049254634,0.7285101752614828,#663788
"Annales De Genetique",0.7553398381928272,0.4556345191027921,#FF0000
"Intech",0.2351454088779941,0.6008356286106313,#fb01ff
"Ocean & Coastal Management",0.4478881557150004,0.5489591955691276,#2dffff
"Emc - Oto-rhino-laryngologie",0.4972215684677207,0.014361241871192938,#CDC673
"European Psychologist",0.40447233024704615,0.2701323743646291,#ffff0c
"Antioxidants & Redox Signaling",0.7065673904313621,0.5447664291362663,#8B6508
"Behavioral and Brain Functions",0.480910443101928,0.29904815001612783,#CDC673
"Geriatrics & Gerontology International",0.5549006393195803,0.1479057845034231,#8B6508
"Artificial Organs",0.8627114308544195,0.3108530585137654,#8B6508
"Pathology",0.8748532110228175,0.4387377264848221,#FF0000
"American Journal of Physiology-cell Physiology",0.7146903326034527,0.5336165143202843,#8B0000
"Philosophy of the Social Sciences",0.09854534459763273,0.30784679876329096,#ffff0c
"Production and Operations Management",0.2402317841772766,0.5334473134067127,#ffff0c
"Molecular Medicine",0.7921286336084921,0.5332171920442302,#FF0000
"BMC Ophthalmology",0.5228045119229932,0.4325838729138573,#FF0000
"Thai Journal of Veterinary Medicine",0.8330687328796876,0.7879419280973765,#8B0000
"Annals of Diagnostic Pathology",0.8699173254234919,0.4332848553329004,#FF0000
"Continuity and Change",0.17098951259196316,0.2731924705646098,#EE9A00
"Logopedics Phoniatrics Vocology",0.4851289557005421,0.036438325967879284,#8B6508
"Review of Religious Research",0.3390591942752971,0.27630741386929497,#ffff0c
"Acta Genetica Sinica",0.7102419606040243,0.7950243750737391,#20c157
"Journal of Population Economics",0.15186418648334288,0.44818488835279935,#ffff0c
"Journal of Physics and Chemistry of Solids",0.4539250632654338,0.6590426685731302,#663788
"Frontiers of Architecture and Civil Engineering in China",0.3840210857956381,0.8182051082560813,#2dffff
"Microporous and Mesoporous Materials",0.4875789765855513,0.6963187567728818,#0001fa
"International Journal of Wireless Information Networks",0.13023551090030644,0.6127147733725021,#fb01ff
"Fems Yeast Research",0.7683852851264181,0.6763145837254917,#6B8E23
"Scripta Geologica",0.4285332000196805,0.9585663339041578,#FF6600
"Management Science",0.1964346235303412,0.5215823948174964,#ffff0c
"Food Security",0.4480380761528956,0.5081816672153284,#2dffff
"Advanced Robotics",0.261187068206974,0.6961614721320746,#fb01ff
"Oxford Journal of Archaeology",0.22933580135352605,0.4329475756548305,#FF6600
"Journal of Education and Work",0.3487915463651629,0.03617865161597099,#ffff0c
"Journal of Gender Studies",0.2839300489589545,0.2253569344581289,#ffff0c
"Entomological Research",0.6508284837270366,0.9562048035001768,#20c157
"Geofisica Internacional",0.3845939406477449,0.8767053818493012,#FF6600
"Cattle Practice",0.8259386450327146,0.8012585785613935,#8B0000
"Turkish Journal of Botany",0.6467405817334414,0.8333463369564444,#20c157
"Applicable Analysis and Discrete Mathematics",0.14252202731588734,0.7625079787384116,#663788
"IEEE Aerospace and Electronic Systems Magazine",0.2259946737957613,0.6379516783709583,#2dffff
"International Journal of Machining and Machinability of Materials",0.3754936595563924,0.7165462924656704,#2dffff
"Journal of Turbulence",0.2721926290064545,0.7828087390962264,#2dffff
"Ecography",0.5915970817311479,0.8738297074911885,#20c157
"Progress of Theoretical Physics Supplement",0.18701525844867006,0.8436786556449072,#663788
"Mana-estudos De Antropologia Social",0.19027185277502567,0.2401788501684257,#ffff0c
"Oral and Maxillofacial Surgery",0.6099945092579284,0.43570727658524105,#8B6508
"European Journal of Mass Spectrometry",0.6155163589836409,0.6551101141369402,#0001fa
"Food Technology",0.6664084295317102,0.6939864040116291,#6B8E23
"Journal of Scientific & Industrial Research",0.6527571947955096,0.7335600580399327,#6B8E23
"Ese-estudios Sobre Educacion",0.3612219049554188,0.05909151981221813,#ffff0c
"European Cells & Materials",0.5277878618353624,0.5522760644185283,#8B6508
"Journal for The Theory of Social Behaviour",0.374459743163762,0.2680764548676573,#ffff0c
"Journal of Bioeconomics",0.4401350069061622,0.5342762676778113,#ffff0c
"Weather and Forecasting",0.4766569009083874,0.8780138470383523,#FF6600
"Addiction Research",0.3356947385227381,0.1948740435475011,#8B6508
"IEEE Journal of Solid-state Circuits",0.16637259694341014,0.6562171150913946,#fb01ff
"Acta Scientiarum Polonorum-hortorum Cultus",0.6774827663317025,0.7633314542606779,#20c157
"Bulletin of the American Meteorological Society",0.475891045072472,0.880457248103365,#FF6600
"Transactions of The Royal Society of South Australia",0.5968142386170102,0.9607594740137864,#20c157
"Perspectives in Medical Virology",0.8591244086323958,0.6510976528644912,#8B0000
"Journal of Artificial Organs",0.8619792070371881,0.31018229964468896,#8B6508
"Current Opinion in Anesthesiology",0.6373957297000838,0.11438054002299035,#FF0000
"Hand",0.7459891402166325,0.11998834535867282,#8B6508
"Transactions of The Royal Society of Edinburgh-earth Sciences",0.4295632764086065,0.9447099889591152,#FF6600
"Journal of The International Neuropsychological Society",0.4587856822023186,0.29571013828344583,#CDC673
"Studies in Educational Evaluation",0.37533019537268864,0.06475751675377554,#8B6508
"International Journal of Clinical and Experimental Hypnosis",0.4772639390794576,0.16856593323239566,#8B6508
"International Journal of Geographical Information Science",0.3731579389866133,0.5709141032514995,#FF6600
"Aquatic Toxicology",0.5465203550141527,0.8224838751063236,#20c157
"IEEE Design & Test of Computers",0.16100578906696747,0.6492965164119445,#fb01ff
"Archives of Histology and Cytology",0.7531626159557232,0.5190754352595841,#FF0000
"Cancer Biomarkers",0.7973120712987605,0.4864725425722593,#FF0000
"Muslim World",0.19614757769859986,0.275557288367828,#ffff0c
"Asia Pacific Business Review",0.3081139739672345,0.4383115359042696,#ffff0c
"Journal of The South African Institute of Mining and Metallurgy",0.4298620161808546,0.8161163071066357,#2dffff
"Journal of Bronchology",0.9885799028531383,0.4286807295130403,#FF0000
"Single Molecules",0.5032966719379036,0.6042440789053803,#8B0000
"American Journal of Therapeutics",0.6425205146170729,0.4908818894525685,#CDC673
"Aquatic Conservation-marine and Freshwater Ecosystems",0.5431899623198128,0.8711733426467518,#20c157
"Revista De La Ciencia Del Suelo Y Nutricion Vegetal",0.6257666298427963,0.7840152337327615,#2dffff
"Nuclear Medicine and Biology",0.7610262397745281,0.24632675912521595,#FF0000
"Evidence-based Healthcare and Public Health",0.6445452581514926,0.3275448085383133,#8B6508
"European Journal of Immunogenetics",0.8964247285895384,0.5604732463876263,#8B0000
"Pesquisa Operacional",0.23368600325697225,0.5648708921252016,#ffff0c
"International Journal of Human Resources Development and Management",0.2998604277338229,0.4149811384087275,#ffff0c
